score,label
295563,1
467557,1
344741,1
2229607,1
145695,1
491299,1
564331,1
334157,1
476187,1
499472,1
371947,1
443507,1
179356,1
336538,1
487767,1
1175241,1
824152,1
528238,1
358862,1
518558,1
2209232,1
535911,1
167994,1
539077,1
460401,1
173747,1
389316,1
245601,1
194845,1
1528546,1
2067153,1
418550,1
600430,1
247261,1
1159537,1
474805,1
988529,1
290837,1
280847,1
2365132,1
426173,1
670433,1
317651,1
2508481,1
339051,1
1076766,1
401233,1
1318811,1
559646,1
491157,1
331477,1
532285,1
474669,1
2605997,1
189937,1
262523,1
489289,1
994313,1
1717759,1
474095,1
303432,1
481384,1
782197,1
434023,1
2996578,1
516699,1
420821,1
376314,1
379175,1
504854,1
351399,1
471016,1
3145775,1
1218675,1
1219403,1
400346,1
530201,1
234881,1
504778,1
2573232,1
410182,1
554710,1
517444,1
385649,1
176227,1
2825681,1
218008,1
507811,1
241380,1
450650,1
549900,1
443559,1
2146621,1
226590,1
1449238,1
1267729,1
439864,1
357485,1
521079,1
567944,1
514176,1
303230,1
288938,1
491687,1
583719,1
557332,1
455631,1
552035,1
184838,1
486944,1
223694,1
501517,1
458561,1
1416790,1
506572,1
194195,1
536715,1
570395,1
2009483,1
519313,1
527683,1
507442,1
916055,1
451203,1
545212,1
347360,1
358564,1
481882,1
430686,1
374041,1
625421,1
339695,1
494445,1
417825,1
561388,1
2516387,1
674948,1
404655,1
485286,1
353231,1
3330293,1
168125,1
1969432,1
1469336,1
384886,1
518748,1
198708,1
204997,1
448040,1
342601,1
512511,1
259913,1
680770,1
456471,1
477912,1
292289,1
514326,1
463776,1
527070,1
414774,1
457813,1
303425,1
606930,1
2002416,1
508898,1
2333744,1
474147,1
368241,1
384572,1
208114,1
337261,1
432422,1
400043,1
530140,1
535225,1
523091,1
501525,1
524178,1
2638751,1
516140,1
3522668,1
368030,1
550974,1
365327,1
368278,1
2569848,1
655588,1
347691,1
963872,1
517197,1
512681,1
1046353,1
1087100,1
558367,1
546005,1
493825,1
343862,1
523613,1
493509,1
430100,1
565873,1
383833,1
159843,1
445023,1
539265,1
494951,1
711342,1
496226,1
445202,1
344438,1
442092,1
418963,1
620411,1
554589,1
2204104,1
309457,1
434317,1
437080,1
454338,1
134862,1
293132,1
765923,1
387002,1
277909,1
518200,1
195652,1
423540,1
1099289,1
510696,1
536157,1
509606,1
1253217,1
432997,1
431435,1
820931,1
434898,1
490280,1
446388,1
1790942,1
513988,1
461494,1
490692,1
491172,1
1536337,1
392217,1
667472,1
525482,1
480504,1
926741,1
335317,1
1276468,1
452397,1
2359202,1
177959,1
405934,1
570885,1
359808,1
511936,1
505672,1
465836,1
296638,1
428759,1
443067,1
347777,1
1715351,1
515160,1
225864,1
565811,1
415363,1
529152,1
343139,1
229033,1
216938,1
285733,1
465958,1
3236163,1
233259,1
1491159,1
1966773,1
154945,1
404270,1
371216,1
289385,1
208467,1
354601,1
1127834,1
457358,1
208627,1
529831,1
417210,1
260605,1
335585,1
520496,1
363155,1
2037353,1
496482,1
300999,1
1146919,1
265206,1
324771,1
449787,1
544037,1
445577,1
3056795,1
1106797,1
175431,1
270603,1
340295,1
823589,1
814718,1
737940,1
584832,1
484238,1
561513,1
565995,1
196494,1
238154,1
162726,1
566595,1
375089,1
701761,1
442067,1
540395,1
604101,1
559401,1
502875,1
357738,1
384226,1
953235,1
223116,1
3108810,1
412937,1
303558,1
549996,1
281538,1
389456,1
264938,1
663929,1
2144363,1
326462,1
369332,1
346659,1
369128,1
779163,1
415684,1
498157,1
1455992,1
460327,1
261640,1
151354,1
505602,1
319983,1
256449,1
1385745,1
370263,1
1333209,1
299309,1
4254828,1
1075698,1
469608,1
1458909,1
262732,1
856796,1
148142,1
309466,1
269855,1
265466,1
253538,1
534465,1
1446302,1
998748,1
751296,1
360423,1
222205,1
413686,1
537494,1
417793,1
2310700,1
418449,1
399995,1
312151,1
548919,1
495579,1
571005,1
437111,1
491330,1
531692,1
471239,1
1088313,1
535427,1
203136,1
633196,1
483443,1
359624,1
424842,1
465046,1
484671,1
390324,1
360030,1
312185,1
302643,1
1764564,1
506803,1
1979531,1
241193,1
1262322,1
449777,1
1481565,1
425972,1
2568597,1
459354,1
653004,1
3035532,1
375417,1
324035,1
2055918,1
496543,1
530272,1
1789792,1
360550,1
377592,1
1295191,1
1155020,1
250000,1
442583,1
266942,1
132404,1
174893,1
310183,1
479399,1
232417,1
170744,1
437320,1
518018,1
550936,1
266295,1
418226,1
200135,1
898484,1
407821,1
210361,1
677673,1
534676,1
282327,1
546700,1
475728,1
411878,1
222624,1
713693,1
563244,1
417182,1
564226,1
519998,1
327547,1
558696,1
453177,1
335572,1
1986582,1
240677,1
389343,1
276044,1
328618,1
550886,1
1281671,1
1245622,1
467712,1
2055229,1
400888,1
317969,1
518502,1
222348,1
186524,1
2316279,1
183048,1
467640,1
569200,1
171224,1
498508,1
467657,1
316786,1
483968,1
1611362,1
498638,1
276293,1
171263,1
377786,1
203276,1
508155,1
486921,1
392697,1
509372,1
545273,1
629727,1
474885,1
1380341,1
422152,1
445645,1
245036,1
303867,1
552755,1
833956,1
442733,1
1445942,1
522286,1
483020,1
622448,1
363301,1
452863,1
539576,1
235321,1
586617,1
234227,1
1360127,1
509984,1
475462,1
261828,1
3330451,1
528752,1
373321,1
401703,1
550730,1
549763,1
1381282,1
383986,1
363439,1
575001,1
1598566,1
425609,1
528413,1
2319694,1
305086,1
316103,1
321160,1
480162,1
327487,1
145655,1
757977,1
542038,1
217086,1
419019,1
509080,1
2555220,1
461317,1
838064,1
530910,1
208157,1
465740,1
456653,1
1330369,1
139366,1
359827,1
478901,1
1033305,1
141959,1
175959,1
417985,1
493156,1
379835,1
2025157,1
526412,1
2475066,1
233027,1
433046,1
519382,1
570461,1
408868,1
489719,1
483815,1
367871,1
561322,1
226290,1
464682,1
406564,1
1355699,1
380718,1
2429483,1
195515,1
482593,1
377527,1
561622,1
516103,1
213187,1
331160,1
337092,1
354997,1
523349,1
1168375,1
382715,1
508872,1
198203,1
515264,1
481121,1
509789,1
395424,1
529882,1
415981,1
511981,1
1096132,1
188291,1
493119,1
260315,1
289810,1
422439,1
269898,1
549773,1
457906,1
312229,1
547444,1
543731,1
762093,1
341883,1
1854260,1
396755,1
585167,1
456546,1
523572,1
385589,1
722430,1
902686,1
475269,1
374087,1
183843,1
983753,1
398740,1
2050285,1
506209,1
489106,1
436091,1
470504,1
2723732,1
217232,1
467734,1
269977,1
475312,1
837217,1
616102,1
194914,1
376517,1
216446,1
463131,1
2102583,1
448710,1
249184,1
498520,1
490233,1
242659,1
853792,1
530279,1
416177,1
468753,1
359941,1
527683,1
524256,1
323054,1
461679,1
273232,1
2592374,1
323129,1
180675,1
2484214,1
320872,1
566049,1
463855,1
512081,1
385266,1
323808,1
513344,1
473805,1
495519,1
514282,1
368728,1
227734,1
478948,1
286803,1
1448065,1
389696,1
505425,1
257130,1
306024,1
509260,1
542790,1
408771,1
243116,1
317000,1
540771,1
142219,1
511582,1
199150,1
536043,1
1072357,1
2111606,1
559521,1
478947,1
247461,1
467527,1
199732,1
2469406,1
249735,1
356075,1
488004,1
1772533,1
467351,1
304738,1
372132,1
524785,1
834985,1
3819979,1
364470,1
539998,1
377511,1
1718346,1
379822,1
238668,1
323380,1
915504,1
297929,1
668571,1
538469,1
542111,1
496708,1
532556,1
515829,1
462434,1
529732,1
444552,1
1983182,1
150484,1
1127021,1
570775,1
277933,1
270275,1
1529572,1
502888,1
742649,1
1021939,1
560827,1
186625,1
1259835,1
445062,1
379658,1
483255,1
1692833,1
521426,1
352674,1
545369,1
267085,1
477318,1
377204,1
538948,1
275030,1
442243,1
1314279,1
403678,1
903560,1
200708,1
210201,1
252587,1
293790,1
2549821,1
187804,1
345834,1
559247,1
389440,1
197604,1
467355,1
405125,1
266130,1
832317,1
318155,1
1472699,1
395247,1
263489,1
304764,1
347664,1
508575,1
764213,1
1879415,1
444143,1
1366912,1
521058,1
333825,1
305498,1
1790265,1
249404,1
399121,1
547815,1
447062,1
546296,1
2132897,1
208686,1
776149,1
358361,1
356984,1
3888253,1
329374,1
1083780,1
327983,1
535773,1
1659542,1
1521479,1
537291,1
418011,1
393774,1
435695,1
600281,1
1385376,1
385258,1
603771,1
445895,1
768976,1
455757,1
514380,1
1051253,1
429212,1
1681816,1
533730,1
513335,1
395520,1
335846,1
336004,1
344633,1
559781,1
961666,1
511821,1
1852144,1
268571,1
360681,1
455119,1
476543,1
554844,1
298864,1
336472,1
458768,1
370461,1
480545,1
381219,1
2335332,1
394628,1
363025,1
238736,1
447071,1
1479793,1
434608,1
375088,1
506643,1
879819,1
253167,1
535557,1
1177492,1
544796,1
533990,1
404048,1
507973,1
1173339,1
432515,1
181899,1
441883,1
399383,1
428601,1
555884,1
438733,1
980819,1
275934,1
535094,1
535993,1
439281,1
168398,1
340552,1
271397,1
368902,1
225997,1
1301854,1
511267,1
2006409,1
330084,1
231923,1
456000,1
567567,1
191778,1
1190175,1
447418,1
905090,1
1362145,1
516744,1
345862,1
696407,1
351145,1
1789822,1
416952,1
598184,1
2899984,1
272952,1
1144239,1
421991,1
510422,1
552933,1
422671,1
327823,1
261713,1
790738,1
502851,1
486985,1
541766,1
535827,1
300376,1
567333,1
374013,1
522130,1
2160416,1
874839,1
1116216,1
549084,1
459743,1
570513,1
1649232,1
428918,1
1140492,1
566914,1
3496831,1
802687,1
526855,1
259956,1
233257,1
411899,1
2577470,1
457491,1
472345,1
2531754,1
335508,1
237299,1
629848,1
530397,1
474874,1
524894,1
562147,1
510446,1
317485,1
1601423,1
550451,1
552750,1
285160,1
223411,1
534831,1
548375,1
317541,1
304052,1
445444,1
1389853,1
156330,1
1739553,1
252697,1
493475,1
685833,1
626982,1
180646,1
1801237,1
2416310,1
501391,1
455737,1
545006,1
1504564,1
419686,1
559132,1
394767,1
395004,1
495795,1
395414,1
2364408,1
358192,1
508979,1
491377,1
389349,1
388473,1
1696626,1
633197,1
916820,1
547606,1
272753,1
507643,1
291801,1
662108,1
507274,1
1784953,1
409133,1
347804,1
560754,1
442398,1
486922,1
309020,1
320171,1
818772,1
521806,1
436673,1
394413,1
512234,1
225292,1
336061,1
410631,1
766502,1
1934712,1
555308,1
483119,1
573662,1
556848,1
521808,1
496693,1
553277,1
333291,1
597172,1
309413,1
504375,1
379036,1
3141118,1
949264,1
620887,1
2764471,1
210370,1
339579,1
389847,1
561141,1
170407,1
613121,1
477784,1
284554,1
549631,1
387792,1
541207,1
709725,1
404079,1
443811,1
342042,1
426245,1
486455,1
383479,1
446565,1
720538,1
1153657,1
504027,1
221167,1
487399,1
571127,1
746867,1
489048,1
2273154,1
377598,1
383757,1
516079,1
1050908,1
403421,1
514458,1
669635,1
455714,1
530498,1
696706,1
472816,1
374473,1
453005,1
1697582,1
1413769,1
519226,1
576670,1
520855,1
1147240,1
284485,1
1103984,1
465704,1
513405,1
812558,1
228033,1
477054,1
603013,1
428638,1
504401,1
215483,1
318854,1
355568,1
543737,1
701113,1
294996,1
823667,1
465473,1
488616,1
1966687,1
540787,1
759534,1
421841,1
416571,1
419670,1
503449,1
534955,1
782750,1
552615,1
427932,1
363911,1
488203,1
1450220,1
2055437,1
390563,1
532081,1
497180,1
1519127,1
219568,1
2622339,1
387947,1
542418,1
501180,1
342226,1
525788,1
890307,1
571129,1
555409,1
844589,1
403761,1
487993,1
295737,1
226879,1
3461306,1
1392633,1
388426,1
501852,1
285075,1
180299,1
545032,1
190310,1
466244,1
523851,1
395905,1
261519,1
653189,1
324891,1
568788,1
426169,1
437487,1
492227,1
358183,1
415083,1
498972,1
1475717,1
296086,1
537834,1
495016,1
393962,1
262542,1
404164,1
460572,1
384537,1
382939,1
549167,1
145438,1
354050,1
389617,1
238885,1
294995,1
181804,1
641065,1
204890,1
1004178,1
531701,1
725441,1
535430,1
173720,1
528418,1
1527958,1
474781,1
225735,1
309214,1
830799,1
328072,1
459955,1
291416,1
419532,1
989197,1
494697,1
249795,1
533337,1
292957,1
386911,1
518823,1
721161,1
295891,1
515930,1
302116,1
777646,1
488533,1
169199,1
417134,1
538785,1
535887,1
346201,1
289308,1
363604,1
384452,1
508409,1
242969,1
2735153,1
535281,1
266674,1
1648471,1
2353074,1
2426938,1
782832,1
429149,1
194880,1
553018,1
494254,1
518569,1
356460,1
539343,1
190997,1
422562,1
348545,1
2568851,1
243873,1
1713415,1
525189,1
507728,1
257365,1
249107,1
493496,1
540090,1
331873,1
238164,1
315335,1
499435,1
396928,1
175752,1
1583548,1
446720,1
396883,1
380667,1
557751,1
426794,1
546609,1
573066,1
477392,1
321022,1
2333447,1
507183,1
542526,1
329709,1
291925,1
494239,1
396867,1
543654,1
641893,1
160632,1
507302,1
579158,1
962669,1
395714,1
689217,1
525106,1
465870,1
2339086,1
523652,1
503154,1
274094,1
1499676,1
318145,1
161157,1
375740,1
207146,1
515099,1
1071818,1
375591,1
326396,1
441395,1
498678,1
1448473,1
540584,1
2060161,1
446164,1
445632,1
517563,1
565485,1
911007,1
345398,1
1024106,1
409374,1
671673,1
485332,1
1033299,1
298907,1
330212,1
199959,1
317003,1
1171525,1
720261,1
520713,1
1963599,1
491631,1
952203,1
313538,1
736105,1
403630,1
380309,1
301412,1
320079,1
141007,1
567217,1
2101769,1
677898,1
1530186,1
245571,1
211773,1
1403631,1
349974,1
1562756,1
2959394,1
223039,1
310608,1
507604,1
1980102,1
943818,1
556622,1
243296,1
274635,1
272327,1
532036,1
2378152,1
1954802,1
452250,1
565884,1
456261,1
333134,1
458756,1
184886,1
319244,1
339214,1
2042840,1
187603,1
389753,1
495776,1
301833,1
553638,1
1778039,1
273946,1
243935,1
1725773,1
830885,1
1711694,1
2487031,1
497642,1
1477226,1
429998,1
727016,1
460837,1
830574,1
567154,1
365378,1
486794,1
426514,1
573898,1
444401,1
251072,1
514987,1
490870,1
547320,1
538833,1
495608,1
613162,1
428576,1
433548,1
555802,1
376314,1
443968,1
1148225,1
311571,1
559070,1
1690092,1
522087,1
483335,1
136436,1
211987,1
490573,1
944184,1
554311,1
466574,1
2224814,1
421776,1
416361,1
135054,1
868686,1
1026365,1
453641,1
295009,1
336639,1
540836,1
544980,1
500132,1
1221113,1
3809323,1
1531146,1
232603,1
262353,1
169593,1
471482,1
606095,1
418078,1
283018,1
470863,1
557567,1
472470,1
162626,1
2264350,1
421808,1
500757,1
288957,1
280396,1
429362,1
498321,1
1557178,1
333459,1
533334,1
371925,1
244024,1
481788,1
617128,1
409753,1
350819,1
233633,1
421827,1
189977,1
327458,1
252903,1
1717696,1
1075966,1
2361884,1
432856,1
352139,1
464058,1
476896,1
2643385,1
2832901,1
323437,1
479701,1
480964,1
491737,1
286671,1
326541,1
153349,1
1643577,1
227771,1
471634,1
629726,1
209541,1
570435,1
418729,1
478473,1
603799,1
380242,1
526471,1
308768,1
402837,1
453540,1
554900,1
274946,1
537811,1
525254,1
464244,1
423437,1
584251,1
316570,1
257976,1
301560,1
304502,1
434784,1
177500,1
1834423,1
176921,1
802980,1
285586,1
478226,1
526593,1
500814,1
361280,1
406206,1
538470,1
321754,1
453142,1
493208,1
518843,1
306363,1
480833,1
547738,1
548832,1
244089,1
1467257,1
642329,1
1548357,1
304324,1
352422,1
1296572,1
824478,1
278707,1
474299,1
169100,1
478485,1
496410,1
468281,1
389493,1
1107443,1
228516,1
243329,1
209101,1
140181,1
404172,1
254121,1
520904,1
471587,1
530462,1
380229,1
793700,1
507359,1
553730,1
270265,1
523101,1
382857,1
415050,1
568293,1
439230,1
509702,1
432669,1
350736,1
497249,1
487638,1
913272,1
444188,1
409178,1
503848,1
411257,1
298989,1
317976,1
329346,1
348249,1
454270,1
326306,1
696075,1
493514,1
1521475,1
566452,1
1597834,1
528350,1
448705,1
246163,1
457799,1
552636,1
1021263,1
391014,1
302153,1
1675325,1
244150,1
409858,1
1578933,1
237816,1
475792,1
520666,1
235908,1
407481,1
431403,1
521246,1
1487394,1
405208,1
565937,1
281300,1
505264,1
487333,1
289815,1
251645,1
364492,1
440492,1
473756,1
416431,1
263014,1
303353,1
328357,1
353656,1
238379,1
327754,1
542621,1
541516,1
213040,1
1543890,1
313738,1
454247,1
2811286,1
891040,1
2465103,1
816751,1
2400140,1
416758,1
517529,1
387878,1
460557,1
257340,1
2384347,1
540648,1
345804,1
2984262,1
525011,1
1055680,1
557884,1
167160,1
347278,1
340058,1
375283,1
679060,1
386580,1
386361,1
463135,1
615453,1
504659,1
518914,1
205309,1
439825,1
1694071,1
512398,1
421794,1
413048,1
679025,1
522481,1
485650,1
304924,1
520526,1
445227,1
573687,1
413989,1
567939,1
325578,1
151098,1
264914,1
457503,1
378834,1
914285,1
197372,1
513570,1
492994,1
242133,1
159328,1
187934,1
2466980,1
530333,1
218771,1
2426674,1
509196,1
1041336,1
759054,1
451489,1
1518695,1
1799955,1
334107,1
752178,1
360398,1
490237,1
403300,1
881841,1
213135,1
141462,1
463968,1
509911,1
531684,1
390730,1
570229,1
428947,1
576279,1
277956,1
214314,1
435720,1
1543812,1
1279581,1
372345,1
491046,1
530741,1
1086517,1
2264553,1
1288848,1
445277,1
1560694,1
282272,1
304927,1
471752,1
1082809,1
413781,1
266767,1
3360198,1
481005,1
1856561,1
398967,1
299858,1
1155118,1
271145,1
1229056,1
203940,1
523066,1
446869,1
505917,1
251482,1
347888,1
944723,1
524724,1
457237,1
273463,1
1310904,1
385682,1
399694,1
228271,1
500572,1
336948,1
400539,1
438089,1
1983765,1
489087,1
479661,1
190061,1
531292,1
2465468,1
548109,1
601357,1
1946969,1
416374,1
355213,1
481142,1
420384,1
327451,1
1092762,1
1368512,1
434589,1
308754,1
514338,1
1644879,1
1499922,1
395323,1
331829,1
551723,1
276199,1
2294564,1
191773,1
229305,1
834748,1
300699,1
439563,1
449373,1
453637,1
276845,1
251820,1
280465,1
914190,1
979916,1
2490198,1
225774,1
363536,1
362686,1
653012,1
448773,1
519390,1
818269,1
609907,1
2940062,1
677237,1
468071,1
468038,1
236274,1
453565,1
473541,1
476340,1
469001,1
2307772,1
878899,1
361441,1
392543,1
2247869,1
263509,1
598706,1
532127,1
409350,1
493942,1
452889,1
917421,1
414719,1
403621,1
1696000,1
517740,1
358549,1
459700,1
233140,1
503019,1
2117793,1
358350,1
152822,1
509879,1
1326332,1
444097,1
327329,1
601701,1
611982,1
518393,1
406624,1
519314,1
507739,1
400555,1
3061491,1
154407,1
349146,1
512916,1
317728,1
474557,1
261266,1
543493,1
434852,1
392657,1
429464,1
1539045,1
465304,1
473248,1
237463,1
202342,1
511202,1
508194,1
505157,1
457687,1
213943,1
538857,1
567105,1
425002,1
345755,1
489988,1
672415,1
465874,1
460505,1
374665,1
540855,1
487166,1
1256319,1
329276,1
250337,1
3717245,1
1187675,1
370989,1
412391,1
377749,1
509491,1
490595,1
317823,1
2716926,1
504422,1
356149,1
455875,1
283175,1
1524847,1
694046,1
870651,1
1606089,1
422437,1
1951585,1
284094,1
682179,1
498222,1
237786,1
213421,1
1304977,1
2107131,1
456944,1
254962,1
279182,1
504466,1
477909,1
1745955,1
332100,1
172802,1
738226,1
545214,1
176038,1
156683,1
575417,1
393741,1
359854,1
289082,1
310156,1
1208244,1
179276,1
454977,1
1064338,1
488333,1
448270,1
1634624,1
483790,1
478934,1
379751,1
385154,1
325054,1
386092,1
540372,1
441882,1
2694973,1
640533,1
472824,1
510682,1
336985,1
553835,1
233237,1
534525,1
650091,1
528425,1
442274,1
383516,1
363918,1
392813,1
255107,1
553462,1
1924719,1
358209,1
379545,1
472658,1
308690,1
501310,1
424624,1
478596,1
528993,1
336021,1
438439,1
433466,1
146937,1
599564,1
308915,1
457675,1
243684,1
286513,1
144577,1
258265,1
1664850,1
910877,1
484455,1
3350880,1
408595,1
510457,1
219580,1
438222,1
496871,1
419705,1
1077908,1
672086,1
472302,1
248114,1
237573,1
235001,1
559858,1
598559,1
1180156,1
1181545,1
325019,1
443969,1
490577,1
516574,1
539307,1
377021,1
229094,1
1375701,1
296439,1
298339,1
299975,1
1878373,1
548881,1
284036,1
285907,1
334151,1
1994841,1
947819,1
455041,1
536402,1
315931,1
1470358,1
535214,1
354358,1
358763,1
537825,1
545037,1
449760,1
484224,1
401968,1
370027,1
724153,1
796632,1
856234,1
599137,1
2223228,1
2075328,1
1671971,1
1507404,1
514947,1
466684,1
279909,1
494022,1
325268,1
602659,1
547166,1
434271,1
440483,1
408747,1
582277,1
397058,1
1208554,1
309915,1
384461,1
2738764,1
625370,1
364813,1
309778,1
502178,1
545307,1
557389,1
527546,1
164155,1
441543,1
502229,1
446251,1
351129,1
200757,1
567976,1
392380,1
1473030,1
476363,1
446930,1
362746,1
850836,1
2599421,1
938543,1
413560,1
1072806,1
455419,1
241285,1
306720,1
638986,1
192303,1
499033,1
440934,1
1232180,1
667047,1
570602,1
1653771,1
309239,1
417678,1
619741,1
448652,1
488477,1
616293,1
458188,1
430448,1
534547,1
395059,1
2150843,1
517225,1
1934099,1
537076,1
340575,1
535751,1
542393,1
425319,1
199411,1
306869,1
2788093,1
451423,1
513305,1
562772,1
412633,1
361785,1
504892,1
521816,1
424457,1
504725,1
1823022,1
463405,1
136442,1
471993,1
333123,1
569421,1
282833,1
456295,1
360918,1
475209,1
363929,1
438307,1
509103,1
584749,1
622147,1
1189357,1
308050,1
1543901,1
490509,1
229027,1
433123,1
570400,1
330139,1
175083,1
552127,1
173545,1
419722,1
1529778,1
1316696,1
415942,1
483627,1
399218,1
439884,1
431524,1
505896,1
2001906,1
2789935,1
931716,1
189366,1
385612,1
749075,1
335008,1
493095,1
241425,1
464950,1
1018653,1
1254027,1
1872448,1
536466,1
384422,1
455606,1
423635,1
473243,1
311899,1
301779,1
142444,1
262060,1
528137,1
359667,1
350768,1
252926,1
2654010,1
486797,1
514367,1
432250,1
1717715,1
379434,1
565319,1
511481,1
367020,1
514652,1
156780,1
2494684,1
193415,1
548300,1
818115,1
480169,1
469622,1
258755,1
406084,1
325067,1
455490,1
543204,1
1122301,1
239911,1
1394664,1
2184233,1
793724,1
530419,1
469612,1
359539,1
410370,1
566008,1
585642,1
591964,1
511018,1
509281,1
1260391,1
1362042,1
1400310,1
410314,1
560346,1
332728,1
458446,1
360318,1
419008,1
1218421,1
1502864,1
754134,1
389275,1
1620076,1
427236,1
234679,1
510444,1
267938,1
527611,1
337180,1
319852,1
866394,1
1063341,1
551889,1
322663,1
280421,1
440951,1
628642,1
270944,1
1242720,1
491523,1
269585,1
247406,1
613226,1
421545,1
290159,1
446013,1
554233,1
447749,1
496946,1
468905,1
388669,1
424933,1
695301,1
1406746,1
344022,1
799924,1
492470,1
491036,1
465773,1
419565,1
504575,1
298758,1
375175,1
566948,1
484394,1
515609,1
361887,1
451599,1
539592,1
385439,1
495455,1
646195,1
424037,1
387018,1
368757,1
1687829,1
515359,1
461182,1
2330690,1
509237,1
482348,1
509495,1
716552,1
468439,1
473658,1
512740,1
478698,1
200640,1
1806919,1
451740,1
1174057,1
381185,1
377851,1
281941,1
378227,1
933426,1
1459710,1
214665,1
455888,1
183714,1
2183169,1
381050,1
1440733,1
711496,1
607470,1
571976,1
600783,1
359534,1
1877386,1
537326,1
2657616,1
438683,1
284374,1
527564,1
1888856,1
1741261,1
776893,1
3132407,1
440030,1
554665,1
509758,1
284688,1
449224,1
547788,1
198524,1
200478,1
1363508,1
509445,1
477967,1
702134,1
4245252,1
451000,1
192228,1
431977,1
548224,1
515906,1
413089,1
2551750,1
358105,1
508096,1
487607,1
434664,1
861032,1
403713,1
1298029,1
1092189,1
459489,1
267758,1
503535,1
490418,1
547251,1
416452,1
271588,1
678051,1
1428833,1
382046,1
470696,1
713606,1
537244,1
448672,1
479237,1
440746,1
2447084,1
717569,1
348698,1
308939,1
231563,1
236669,1
564362,1
369136,1
331614,1
937328,1
467973,1
2263908,1
471857,1
656680,1
423459,1
1082672,1
445768,1
542466,1
425579,1
474864,1
483460,1
720001,1
511187,1
458669,1
449541,1
288188,1
517516,1
658875,1
3415215,1
474041,1
302707,1
547649,1
504972,1
1974202,1
290184,1
491888,1
1027840,1
253537,1
986619,1
773200,1
1733011,1
325762,1
205405,1
672771,1
695697,1
943776,1
359133,1
1940980,1
436139,1
1063435,1
274046,1
289630,1
518902,1
413829,1
563792,1
434796,1
408972,1
283142,1
386663,1
266209,1
550670,1
418324,1
412747,1
367396,1
1344376,1
535082,1
303768,1
691155,1
202400,1
1456515,1
492560,1
553445,1
422486,1
757396,1
152877,1
1154844,1
407071,1
1541523,1
1743766,1
307508,1
400658,1
2198405,1
561319,1
422823,1
325930,1
524920,1
415895,1
400437,1
803724,1
556212,1
554917,1
567201,1
367944,1
519009,1
397620,1
507733,1
2366792,1
504987,1
552562,1
412498,1
591034,1
243736,1
901450,1
310929,1
519184,1
307987,1
130671,1
389354,1
419859,1
1679128,1
521791,1
559008,1
245674,1
542465,1
354016,1
829800,1
346257,1
297291,1
249603,1
566491,1
417704,1
443461,1
331376,1
483019,1
480774,1
3000490,1
417679,1
383971,1
410979,1
293345,1
221731,1
369399,1
418350,1
237629,1
547790,1
542514,1
454017,1
418622,1
265956,1
1126730,1
1746369,1
413017,1
492776,1
445074,1
671126,1
397563,1
514470,1
552713,1
636894,1
349371,1
554614,1
419198,1
542854,1
254370,1
536006,1
463398,1
462692,1
2430837,1
304580,1
398130,1
1576263,1
539696,1
451711,1
2055329,1
1070706,1
565535,1
399468,1
496718,1
422274,1
580629,1
754577,1
348693,1
509143,1
809210,1
399080,1
417013,1
520466,1
492754,1
550672,1
437116,1
441185,1
552695,1
793347,1
3466625,1
206107,1
299970,1
327061,1
168237,1
374033,1
277157,1
524596,1
1274271,1
469438,1
497403,1
1210445,1
564445,1
319808,1
360454,1
504420,1
316436,1
412858,1
489689,1
1350353,1
1351366,1
378280,1
254239,1
514717,1
373567,1
299548,1
853159,1
542648,1
441165,1
142827,1
537782,1
4243622,1
148137,1
698902,1
321058,1
356777,1
1546911,1
2185684,1
3087200,1
253371,1
414587,1
569119,1
453459,1
939207,1
394862,1
338179,1
1227173,1
836706,1
1991683,1
437505,1
359807,1
219524,1
386413,1
1082904,1
353979,1
428278,1
515996,1
509673,1
324048,1
289326,1
278529,1
421945,1
818376,1
125787,1
355614,1
404151,1
481657,1
426689,1
920144,1
562189,1
294117,1
469997,1
767708,1
528735,1
727640,1
255605,1
2513209,1
524544,1
1001370,1
1040220,1
604153,1
1856349,1
216886,1
190231,1
362310,1
205372,1
392140,1
348093,1
475754,1
177817,1
1100774,1
261595,1
395300,1
985807,1
419884,1
448927,1
368498,1
520386,1
1077133,1
458678,1
234905,1
423614,1
321212,1
557724,1
902070,1
578254,1
211273,1
421283,1
767401,1
374160,1
524250,1
350599,1
257209,1
1903515,1
473974,1
295122,1
288761,1
317615,1
602583,1
1044240,1
500123,1
434941,1
139706,1
540276,1
421946,1
364317,1
472752,1
1538308,1
339586,1
526581,1
552737,1
1440077,1
291414,1
362597,1
311813,1
383509,1
227143,1
1593599,1
233865,1
424877,1
546179,1
549453,1
375012,1
827243,1
521312,1
348431,1
844819,1
2123010,1
522879,1
160796,1
2134608,1
513631,1
175601,1
501689,1
371406,1
420722,1
496210,1
992144,1
474128,1
533876,1
281693,1
254941,1
398723,1
436596,1
851389,1
428262,1
1531582,1
310055,1
1864170,1
427515,1
1762600,1
355790,1
364624,1
491066,1
1916348,1
815794,1
418022,1
917684,1
508590,1
505734,1
531565,1
936691,1
454740,1
470618,1
358872,1
332824,1
465570,1
2847037,1
496110,1
276476,1
377195,1
409067,1
1140368,1
548467,1
338900,1
176164,1
449969,1
2252905,1
446907,1
1232566,1
708199,1
278435,1
520719,1
214985,1
1329550,1
238373,1
1912155,1
199193,1
516578,1
1059155,1
532042,1
483318,1
730379,1
518392,1
